Time,Load (kW),Pressure_kpa,Cloud Cover (%),Temperature (C),Wind Direction (deg),Wind Speed (kmh)
2020-05-01 08:00:00,1043011.60715078,1009,10,22,340,15
2020-05-01 09:00:00,1087324.90035078,1009,10,22,340,16
2020-05-01 10:00:00,1121135.74115078,1009,10,22,334,18
2020-05-01 11:00:00,1125632.87995078,1009,10,22,329,20
2020-05-01 12:00:00,1118390.91775078,1008,10,24,324,22
2020-05-01 13:00:00,1125238.25495078,1008,10,24,324,23
2020-05-01 14:00:00,1137618.93535078,1007,10,24,324,24
2020-05-01 15:00:00,1136629.33575078,1006,10,24,325,26
2020-05-01 16:00:00,1119064.54675078,1006,10,24,321,25
2020-05-01 17:00:00,1081028.79075078,1006,9,22,317,25
2020-05-01 18:00:00,1058861.16395078,1005,8,22,313,25
2020-05-01 19:00:00,1073121.07555078,1006,8,22,313,24
2020-05-01 20:00:00,1087067.60595078,1006,8,20,314,22
2020-05-01 21:00:00,1093528.87615078,1007,7,20,314,20
2020-05-01 22:00:00,1093050.30355078,1007,7,20,321,19
2020-05-01 23:00:00,1100040.08855078,1007,6,18,329,18
2020-05-02 00:00:00,1092005.62695078,1007,6,18,336,18
2020-05-02 01:00:00,1077258.28555078,1007,6,18,339,18
2020-05-02 02:00:00,1059093.09235078,1007,7,18,342,17
2020-05-02 03:00:00,1045898.85855078,1006,7,18,345,17
2020-05-02 04:00:00,1039115.12555078,1007,8,18,348,16
2020-05-02 05:00:00,1034969.48075078,1007,9,18,351,15
2020-05-02 06:00:00,1020918.94975078,1007,10,18,354,14
2020-05-02 07:00:00,1020591.97915078,1008,10,20,350,15
2020-05-02 08:00:00,1044745.66475078,1008,10,20,346,16
2020-05-02 09:00:00,1073931.11775078,1008,10,22,342,16
2020-05-02 10:00:00,1095645.22775078,1008,9,22,331,19
2020-05-02 11:00:00,1094570.52555078,1008,8,24,319,22
2020-05-02 12:00:00,1100044.69535078,1008,6,24,308,24
2020-05-02 13:00:00,1106228.65335078,1007,6,24,307,26
2020-05-02 14:00:00,1111309.10675078,1006,7,24,306,27
2020-05-02 15:00:00,1110182.85415078,1006,7,24,306,28
2020-05-02 16:00:00,1100187.81415078,1006,7,22,304,26
2020-05-02 17:00:00,1080004.75675078,1006,7,22,302,25
2020-05-02 18:00:00,1063925.45615078,1006,8,22,301,23
2020-05-02 19:00:00,1080360.71455078,1007,8,22,303,21
2020-05-02 20:00:00,1090399.13635078,1007,9,20,304,18
2020-05-02 21:00:00,1100146.85015078,1008,9,20,306,15
2020-05-02 22:00:00,1106451.04475078,1008,9,20,314,15
2020-05-02 23:00:00,1103159.43115078,1008,9,20,321,14
2020-05-03 00:00:00,1090565.05815078,1008,9,20,329,14
2020-05-03 01:00:00,1075398.93135078,1008,10,20,333,14
2020-05-03 02:00:00,1060692.09855078,1007,10,18,337,14
2020-05-03 03:00:00,1046133.56775078,1007,10,18,341,14
2020-05-03 04:00:00,1035038.30335078,1007,14,18,344,14
2020-05-03 05:00:00,1032593.28275078,1007,17,18,348,14
2020-05-03 06:00:00,1015273.86855078,1008,21,18,352,14
2020-05-03 07:00:00,1005949.73615078,1008,25,18,345,14
2020-05-03 08:00:00,1014531.94055078,1009,28,20,339,14
2020-05-03 09:00:00,1028463.83215078,1009,32,20,332,14
2020-05-03 10:00:00,1043459.70535078,1009,23,22,323,16
2020-05-03 11:00:00,1045642.88855078,1009,15,22,313,18
2020-05-03 12:00:00,1045836.67995078,1009,6,22,304,20
2020-05-03 13:00:00,1054831.76715078,1008,6,22,301,20
2020-05-03 14:00:00,1065173.77135078,1007,6,22,297,20
2020-05-03 15:00:00,1067935.46875078,1007,6,22,294,21
2020-05-03 16:00:00,1063976.05395078,1007,7,22,289,20
2020-05-03 17:00:00,1049489.55555078,1007,7,22,284,19
2020-05-03 18:00:00,1046353.47095078,1007,7,20,280,18
2020-05-03 19:00:00,1069595.08935078,1007,11,20,277,17
2020-05-03 20:00:00,1082349.25055078,1008,14,20,275,16
2020-05-03 21:00:00,1093219.83335078,1008,18,18,273,15
2020-05-03 22:00:00,1099296.26855078,1008,27,18,274,14
2020-05-03 23:00:00,1098701.17295078,1008,35,18,274,13
2020-05-04 00:00:00,1088028.44275078,1008,44,18,275,12
2020-05-04 01:00:00,1069948.26195078,1008,53,18,277,12
2020-05-04 02:00:00,1051203.82415078,1008,61,18,279,12
2020-05-04 03:00:00,1038953.79075078,1007,70,18,280,11
2020-05-04 04:00:00,1031703.27935078,1007,65,18,287,12
2020-05-04 05:00:00,1032636.98795078,1007,60,18,295,12
2020-05-04 06:00:00,1013397.89115078,1008,55,18,302,13
2020-05-04 07:00:00,1026565.26515078,1007,41,20,310,15
2020-05-04 08:00:00,1065031.68875078,1007,26,20,317,17
2020-05-04 09:00:00,1108604.87115078,1007,12,22,325,19
2020-05-04 10:00:00,1132540.29035078,1007,12,22,319,21
2020-05-04 11:00:00,1144535.81455078,1007,13,22,313,23
2020-05-04 12:00:00,1150024.71775078,1007,13,22,308,25
2020-05-04 13:00:00,1146814.63615078,1006,13,22,305,26
2020-05-04 14:00:00,1152793.50575078,1005,12,22,303,27
2020-05-04 15:00:00,1144932.89695078,1004,12,24,301,28
2020-05-04 16:00:00,1127528.13595078,1004,11,22,298,26
2020-05-04 17:00:00,1094073.51255078,1004,10,22,295,25
2020-05-04 18:00:00,1066924.39055078,1004,9,22,293,23
2020-05-04 19:00:00,1073478.83735078,1005,11,20,292,21
2020-05-04 20:00:00,1080076.99375078,1005,13,20,291,18
2020-05-04 21:00:00,1092427.87955078,1006,15,20,290,16
2020-05-04 22:00:00,1097276.94135078,1006,26,20,291,15
2020-05-04 23:00:00,1096426.78875078,1006,36,18,293,15
2020-05-05 00:00:00,1080652.65235078,1006,46,18,295,14
2020-05-05 01:00:00,1064958.56735078,1006,53,18,298,14
2020-05-05 02:00:00,1049140.99855078,1005,60,18,301,13
2020-05-05 03:00:00,1039347.90535078,1005,68,18,304,13
2020-05-05 04:00:00,1033842.06435078,1005,58,18,306,12
2020-05-05 05:00:00,1027663.52055078,1006,48,18,307,11
2020-05-05 06:00:00,1014273.45155078,1006,39,18,309,10
2020-05-05 07:00:00,1021212.65635078,1006,30,18,303,12
2020-05-05 08:00:00,1053698.70335078,1007,20,20,297,13
2020-05-05 09:00:00,1095005.96715078,1007,11,20,292,15
2020-05-05 10:00:00,1118907.10595078,1007,8,20,291,15
2020-05-05 11:00:00,1124468.86655078,1007,6,22,291,16
2020-05-05 12:00:00,1131157.11515078,1006,3,22,291,17
2020-05-05 13:00:00,1131047.26915078,1006,3,22,289,18
2020-05-05 14:00:00,1131644.95195078,1005,3,22,287,20
2020-05-05 15:00:00,1126772.03995078,1004,3,22,285,22
2020-05-05 16:00:00,1113501.29015078,1004,2,20,280,21
2020-05-05 17:00:00,1094174.58055078,1004,2,18,274,19
2020-05-05 18:00:00,1071030.63335078,1004,1,18,269,18
2020-05-05 19:00:00,1076459.61735078,1005,1,16,260,16
2020-05-05 20:00:00,1077806.34075078,1005,1,12,251,13
2020-05-05 21:00:00,1083987.18135078,1006,1,10,243,11
2020-05-05 22:00:00,1090984.88855078,1006,5,10,246,11
2020-05-05 23:00:00,1091785.97015078,1006,9,10,249,11
2020-05-06 00:00:00,1080434.40575078,1005,13,12,252,11
2020-05-06 01:00:00,1067934.94515078,1005,18,12,260,10
2020-05-06 02:00:00,1055328.43695078,1005,23,14,267,9
2020-05-06 03:00:00,1041074.16615078,1005,28,16,275,8
2020-05-06 04:00:00,1034890.94515078,1005,24,18,268,7
2020-05-06 05:00:00,1029524.08695078,1005,20,18,262,6
2020-05-06 06:00:00,1016108.21635078,1005,16,18,256,5
2020-05-06 07:00:00,1026070.04075078,1006,11,20,252,6
2020-05-06 08:00:00,1059556.98655078,1006,7,22,248,8
2020-05-06 09:00:00,1098264.25295078,1007,3,22,244,9
2020-05-06 10:00:00,1128177.01275078,1006,2,24,252,11
2020-05-06 11:00:00,1131028.77155078,1006,1,24,260,14
2020-05-06 12:00:00,1129419.84115078,1005,0,24,269,16
2020-05-06 13:00:00,1128325.96375078,1005,0,24,273,18
2020-05-06 14:00:00,1132432.16035078,1004,0,22,277,20
2020-05-06 15:00:00,1136462.77815078,1004,0,22,281,22
2020-05-06 16:00:00,1115091.36215078,1004,1,22,281,21
2020-05-06 17:00:00,1092395.51315078,1004,1,20,281,21
2020-05-06 18:00:00,1076623.49975078,1004,2,20,281,20
2020-05-06 19:00:00,1084372.15935078,1005,6,18,276,17
2020-05-06 20:00:00,1089896.86755078,1005,11,16,271,15
2020-05-06 21:00:00,1094848.57915078,1006,15,14,266,12
2020-05-06 22:00:00,1107591.86575078,1006,23,14,270,12
2020-05-06 23:00:00,1108911.57095078,1006,30,12,273,12
2020-05-07 00:00:00,1096835.83035078,1006,38,12,277,12
2020-05-07 01:00:00,1080889.37235078,1006,38,14,277,10
2020-05-07 02:00:00,1063601.82075078,1006,38,16,277,9
2020-05-07 03:00:00,1048217.13055078,1005,37,18,278,8
2020-05-07 04:00:00,1037066.65055078,1006,33,18,266,7
2020-05-07 05:00:00,1039747.50675078,1006,28,18,254,6
2020-05-07 06:00:00,1028802.47595078,1007,23,18,243,6
2020-05-07 07:00:00,1045228.39095078,1007,24,20,246,7
2020-05-07 08:00:00,1075235.27995078,1008,24,20,250,8
2020-05-07 09:00:00,1111618.55875078,1008,25,20,253,10
2020-05-07 10:00:00,1139272.36515078,1008,17,22,260,12
2020-05-07 11:00:00,1146547.47695078,1007,8,24,266,14
2020-05-07 12:00:00,1144541.82055078,1007,0,24,273,15
2020-05-07 13:00:00,1147799.88855078,1007,0,24,274,17
2020-05-07 14:00:00,1157219.68135078,1006,0,24,275,19
2020-05-07 15:00:00,1149400.82635078,1005,0,22,276,21
2020-05-07 16:00:00,1129979.91055078,1005,1,22,278,21
2020-05-07 17:00:00,1107162.87015078,1005,1,20,280,21
2020-05-07 18:00:00,1082074.23955078,1005,2,18,282,21
2020-05-07 19:00:00,1089520.98215078,1006,6,16,281,18
2020-05-07 20:00:00,1098848.73795078,1006,10,14,280,15
2020-05-07 21:00:00,1104106.43655078,1007,14,12,280,12
2020-05-07 22:00:00,1114883.83835078,1007,22,12,274,11
2020-05-07 23:00:00,1112948.52915078,1007,29,10,268,10
2020-05-08 00:00:00,1098832.62955078,1007,37,10,262,10
2020-05-08 01:00:00,1084158.10155078,1007,45,12,254,9
2020-05-08 02:00:00,1067851.50795078,1007,53,16,246,9
2020-05-08 03:00:00,1052696.49555078,1007,60,18,237,9
2020-05-08 04:00:00,1046003.50815078,1007,62,18,241,9
2020-05-08 05:00:00,1043372.88895078,1007,64,18,246,9
2020-05-08 06:00:00,1032475.99195078,1008,66,18,250,10
2020-05-08 07:00:00,1040485.51435078,1008,51,20,252,10
2020-05-08 08:00:00,1073826.90375078,1008,36,20,254,10
2020-05-08 09:00:00,1116960.68675078,1009,21,22,256,11
2020-05-08 10:00:00,1144567.30315078,1009,15,22,261,13
2020-05-08 11:00:00,1157235.34315078,1008,10,22,267,15
2020-05-08 12:00:00,1155593.72295078,1008,4,22,272,17
2020-05-08 13:00:00,1153198.75235078,1007,3,22,275,18
2020-05-08 14:00:00,1156468.50675078,1007,2,22,279,19
2020-05-08 15:00:00,1153885.82555078,1006,2,24,282,20
2020-05-08 16:00:00,1137710.38935078,1006,1,22,282,19
2020-05-08 17:00:00,1114151.68715078,1007,1,22,283,18
2020-05-08 18:00:00,1091883.22995078,1007,0,20,283,18
2020-05-08 19:00:00,1096023.92915078,1007,1,18,286,16
2020-05-08 20:00:00,1103398.10475078,1008,1,14,289,14
2020-05-08 21:00:00,1107578.37865078,1009,2,12,291,13
2020-05-08 22:00:00,1116691.83355078,1009,5,12,295,11
2020-05-08 23:00:00,1116510.30385078,1008,8,12,299,10
2020-05-09 00:00:00,1103770.46575078,1008,12,10,302,8
2020-05-09 01:00:00,1088062.16215078,1008,17,14,306,8
2020-05-09 02:00:00,1068512.73555078,1008,22,16,311,8
2020-05-09 03:00:00,1056149.65735078,1007,27,18,315,8
2020-05-09 04:00:00,1045322.53335078,1007,26,18,287,9
2020-05-09 05:00:00,1041000.28795078,1008,24,18,258,9
2020-05-09 06:00:00,1028600.48075078,1008,23,18,230,9
2020-05-09 07:00:00,1032675.32295078,1008,16,20,192,10
2020-05-09 08:00:00,1052849.50335078,1009,10,22,155,11
2020-05-09 09:00:00,1076813.23215078,1009,3,24,118,12
2020-05-09 10:00:00,1096716.68495078,1009,3,24,181,15
2020-05-09 11:00:00,1104297.24475078,1008,3,24,244,18
2020-05-09 12:00:00,1104952.02635078,1008,3,24,308,22
2020-05-09 13:00:00,1104106.66315078,1007,2,24,305,23
2020-05-09 14:00:00,1114150.24835078,1006,2,24,302,24
2020-05-09 15:00:00,1115855.48155078,1006,1,24,300,26
2020-05-09 16:00:00,1102807.63135078,1006,1,24,297,25
2020-05-09 17:00:00,1083810.54335078,1006,1,22,295,25
2020-05-09 18:00:00,1070750.74275078,1006,1,22,292,25
2020-05-09 19:00:00,1086124.64635078,1007,1,20,295,22
2020-05-09 20:00:00,1092826.65815078,1007,1,20,299,20
2020-05-09 21:00:00,1108358.42935078,1008,1,18,303,18
2020-05-09 22:00:00,1122819.01395078,1008,1,18,309,15
2020-05-09 23:00:00,1120714.03415078,1008,1,18,315,13
2020-05-10 00:00:00,1106779.55535078,1008,2,18,321,11
2020-05-10 01:00:00,1084249.36415078,1008,2,18,324,10
2020-05-10 02:00:00,1064148.43055078,1007,3,20,328,10
2020-05-10 03:00:00,1051699.17835078,1007,3,22,331,9
2020-05-10 04:00:00,1041151.98015078,1007,6,22,333,9
2020-05-10 05:00:00,1037673.26535078,1008,8,22,334,10
2020-05-10 06:00:00,1019523.14655078,1008,10,22,336,10
2020-05-10 07:00:00,1016400.98575078,1009,14,22,330,11
2020-05-10 08:00:00,1030215.90555078,1009,17,22,324,11
2020-05-10 09:00:00,1037770.27655078,1010,21,22,319,12
2020-05-10 10:00:00,1045122.77335078,1010,14,22,306,14
2020-05-10 11:00:00,1053168.02155078,1009,8,24,294,17
2020-05-10 12:00:00,1058981.67115078,1009,1,24,282,19
2020-05-10 13:00:00,1069779.33495078,1008,1,24,281,20
2020-05-10 14:00:00,1080521.19135078,1007,1,24,281,22
2020-05-10 15:00:00,1081691.84655078,1007,1,24,281,23
2020-05-10 16:00:00,1078677.01715078,1007,2,22,284,23
2020-05-10 17:00:00,1067621.22735078,1006,2,22,287,23
2020-05-10 18:00:00,1060904.49975078,1006,2,22,291,22
2020-05-10 19:00:00,1078453.03955078,1007,2,20,299,21
2020-05-10 20:00:00,1089253.38295078,1007,3,18,306,20
2020-05-10 21:00:00,1102484.07515078,1008,3,16,314,19
2020-05-10 22:00:00,1114119.73875078,1008,6,16,318,17
2020-05-10 23:00:00,1109149.09835078,1008,8,16,323,14
2020-05-11 00:00:00,1098758.69415078,1008,11,14,327,12
2020-05-11 01:00:00,1086984.74735078,1008,18,16,326,11
2020-05-11 02:00:00,1077816.05595078,1008,25,18,326,11
2020-05-11 03:00:00,1062457.03975078,1007,32,18,325,10
2020-05-11 04:00:00,1052931.41155078,1008,36,18,328,10
2020-05-11 05:00:00,1052727.14815078,1008,40,18,331,9
2020-05-11 06:00:00,1038801.28455078,1009,45,18,335,9
2020-05-11 07:00:00,1044957.13975078,1009,39,20,327,8
2020-05-11 08:00:00,1069820.11415078,1010,34,20,320,8
2020-05-11 09:00:00,1099009.49635078,1010,28,22,313,7
2020-05-11 10:00:00,1123229.15555078,1010,20,22,302,10
2020-05-11 11:00:00,1130846.41355078,1010,12,24,291,14
2020-05-11 12:00:00,1129909.19595078,1009,4,24,280,17
2020-05-11 13:00:00,1136888.45395078,1009,4,24,278,18
2020-05-11 14:00:00,1138450.80375078,1008,4,24,276,19
2020-05-11 15:00:00,1138012.05115078,1007,4,24,274,20
2020-05-11 16:00:00,1124847.58555078,1007,4,22,276,20
2020-05-11 17:00:00,1091449.41195078,1007,4,22,277,19
2020-05-11 18:00:00,1086701.32575078,1007,4,22,279,18
2020-05-11 19:00:00,1102870.58655078,1007,4,20,286,18
2020-05-11 20:00:00,1113804.47875078,1008,4,18,294,19
2020-05-11 21:00:00,1124123.80535078,1008,4,18,301,19
2020-05-11 22:00:00,1134271.96755078,1008,7,16,308,18
2020-05-11 23:00:00,1129913.46395078,1008,10,14,315,17
2020-05-12 00:00:00,1115195.86215078,1008,14,14,322,15
2020-05-12 01:00:00,1096264.07455078,1007,23,16,324,15
2020-05-12 02:00:00,1082911.64975078,1007,32,16,326,14
2020-05-12 03:00:00,1067336.05675078,1007,42,18,329,13
2020-05-12 04:00:00,1057752.54435078,1007,46,18,317,11
2020-05-12 05:00:00,1055911.56015078,1008,51,18,305,10
2020-05-12 06:00:00,1046556.29115078,1008,55,18,293,9
2020-05-12 07:00:00,1053176.70715078,1009,58,20,272,9
2020-05-12 08:00:00,1089261.97175078,1009,60,20,250,10
2020-05-12 09:00:00,1134084.82015078,1010,63,20,229,10
2020-05-12 10:00:00,1167627.32695078,1010,59,22,240,12
2020-05-12 11:00:00,1186175.32895078,1010,55,22,252,14
2020-05-12 12:00:00,1184296.25835078,1009,52,22,263,16
2020-05-12 13:00:00,1180808.47295078,1009,35,24,263,17
2020-05-12 14:00:00,1182142.00735078,1008,19,24,264,17
2020-05-12 15:00:00,1172831.64915078,1007,3,24,264,18
2020-05-12 16:00:00,1154110.91415078,1007,3,24,263,17
2020-05-12 17:00:00,1123258.13395078,1007,3,24,261,17
2020-05-12 18:00:00,1094402.40815078,1007,3,24,259,16
2020-05-12 19:00:00,1101440.57335078,1008,3,22,265,16
2020-05-12 20:00:00,1107265.77955078,1008,3,22,271,15
2020-05-12 21:00:00,1112391.72235078,1008,3,22,277,15
2020-05-12 22:00:00,1122140.26335078,1008,8,20,284,15
2020-05-12 23:00:00,1120860.86215078,1008,12,20,292,15
2020-05-13 00:00:00,1101960.76775078,1008,16,20,299,15
2020-05-13 01:00:00,1084177.39115078,1008,29,18,304,14
2020-05-13 02:00:00,1071700.03835078,1008,42,18,309,14
2020-05-13 03:00:00,1057204.12615078,1007,55,18,314,13
2020-05-13 04:00:00,1047137.96675078,1008,63,18,310,12
2020-05-13 05:00:00,1043467.89375078,1008,70,18,306,10
2020-05-13 06:00:00,1031194.69435078,1008,78,18,302,9
2020-05-13 07:00:00,1040738.33835078,1008,67,18,299,9
2020-05-13 08:00:00,1081453.40835078,1009,57,20,296,10
2020-05-13 09:00:00,1127424.13755078,1010,46,20,294,10
2020-05-13 10:00:00,1158868.88935078,1009,31,22,287,12
2020-05-13 11:00:00,1175174.47095078,1009,16,22,279,14
2020-05-13 12:00:00,1163765.76815078,1009,1,24,272,16
2020-05-13 13:00:00,1164436.95735078,1008,1,24,269,17
2020-05-13 14:00:00,1165174.85275078,1007,0,24,265,18
2020-05-13 15:00:00,1162206.44555078,1006,0,24,261,19
2020-05-13 16:00:00,1149222.98275078,1006,3,22,254,18
2020-05-13 17:00:00,1123102.03515078,1006,6,22,246,17
2020-05-13 18:00:00,1098092.44395078,1007,10,22,239,16
2020-05-13 19:00:00,1096580.04735078,1007,20,20,234,15
2020-05-13 20:00:00,1107215.53375078,1008,30,20,229,15
2020-05-13 21:00:00,1113501.51015078,1008,40,18,224,14
2020-05-13 22:00:00,1118026.67035078,1008,46,18,222,13
2020-05-13 23:00:00,1119533.69455078,1008,53,18,221,13
2020-05-14 00:00:00,1104176.56155078,1008,59,18,220,12
2020-05-14 01:00:00,1087776.45695078,1008,59,18,225,12
2020-05-14 02:00:00,1071072.36515078,1007,59,16,230,11
2020-05-14 03:00:00,1056290.26595078,1007,59,16,235,10
2020-05-14 04:00:00,1046771.10575078,1007,65,16,242,10
2020-05-14 05:00:00,1040325.88895078,1007,70,18,248,10
2020-05-14 06:00:00,1033096.34355078,1008,76,18,254,10
2020-05-14 07:00:00,1045309.47415078,1008,79,18,261,11
2020-05-14 08:00:00,1080728.33675078,1008,82,20,268,11
2020-05-14 09:00:00,1122984.38135078,1009,85,20,275,12
2020-05-14 10:00:00,1155449.65815078,1008,74,22,277,13
2020-05-14 11:00:00,1163797.40855078,1008,63,22,278,14
2020-05-14 12:00:00,1166279.53655078,1008,52,24,279,16
2020-05-14 13:00:00,1167749.46655078,1007,35,24,274,17
2020-05-14 14:00:00,1173808.66695078,1006,18,24,270,17
2020-05-14 15:00:00,1175571.09575078,1005,1,24,266,18
2020-05-14 16:00:00,1163122.30335078,1005,5,24,259,18
2020-05-14 17:00:00,1135791.74735078,1005,9,22,253,17
2020-05-14 18:00:00,1110052.67575078,1005,13,22,247,17
2020-05-14 19:00:00,1113923.26335078,1006,23,20,244,16
2020-05-14 20:00:00,1117788.88335078,1006,33,20,242,14
2020-05-14 21:00:00,1125251.69255078,1007,44,20,239,13
2020-05-14 22:00:00,1132334.43855078,1007,51,18,242,13
2020-05-14 23:00:00,1125584.49095078,1007,58,18,245,12
2020-05-15 00:00:00,1111277.36075078,1008,65,18,248,12
2020-05-15 01:00:00,1095162.74135078,1007,66,18,253,12
2020-05-15 02:00:00,1083154.73875078,1007,66,18,258,12
2020-05-15 03:00:00,1069086.15895078,1007,67,18,263,11
2020-05-15 04:00:00,1059292.13295078,1007,71,18,260,11
2020-05-15 05:00:00,1050747.40115078,1007,74,18,257,11
2020-05-15 06:00:00,1041296.87875078,1007,78,20,254,11
2020-05-15 07:00:00,1051392.11115078,1008,71,20,251,11
2020-05-15 08:00:00,1094502.76335078,1008,64,20,248,12
2020-05-15 09:00:00,1139939.05975078,1009,57,22,246,12
2020-05-15 10:00:00,1180467.53675078,1008,41,22,252,14
2020-05-15 11:00:00,1192245.02335078,1008,24,24,259,15
2020-05-15 12:00:00,1198355.63555078,1008,8,24,266,16
2020-05-15 13:00:00,1202300.11895078,1007,6,24,268,17
2020-05-15 14:00:00,1213327.83455078,1007,4,24,269,18
2020-05-15 15:00:00,1205914.45715078,1006,1,24,271,19
2020-05-15 16:00:00,1188884.35835078,1006,4,24,270,18
2020-05-15 17:00:00,1156864.89395078,1006,6,22,268,18
2020-05-15 18:00:00,1120505.63695078,1006,9,22,266,17
2020-05-15 19:00:00,1126669.92695078,1007,11,22,262,15
2020-05-15 20:00:00,1133190.55975078,1007,13,22,258,14
2020-05-15 21:00:00,1142217.60415078,1008,16,22,254,13
2020-05-15 22:00:00,1154065.44015078,1008,15,20,252,12
2020-05-15 23:00:00,1150469.34435078,1008,14,20,250,11
2020-05-16 00:00:00,1133495.71075078,1008,14,20,247,10
2020-05-16 01:00:00,1116542.95955078,1007,20,20,248,9
2020-05-16 02:00:00,1098882.65975078,1007,26,20,248,8
2020-05-16 03:00:00,1082712.71695078,1007,32,20,248,7
2020-05-16 04:00:00,1072503.76655078,1007,43,20,252,6
2020-05-16 05:00:00,1065755.47335078,1007,53,20,257,6
2020-05-16 06:00:00,1050070.82415078,1008,64,20,261,6
2020-05-16 07:00:00,1053805.14815078,1008,61,22,264,6
2020-05-16 08:00:00,1086685.07655078,1008,59,22,268,7
2020-05-16 09:00:00,1117685.89915078,1009,57,24,271,8
2020-05-16 10:00:00,1148916.54255078,1008,39,24,277,10
2020-05-16 11:00:00,1157963.67955078,1008,20,26,282,12
2020-05-16 12:00:00,1160691.93035078,1008,2,26,288,15
2020-05-16 13:00:00,1164148.03135078,1007,1,26,288,16
2020-05-16 14:00:00,1176704.77115078,1007,1,26,289,18
2020-05-16 15:00:00,1179297.63175078,1006,0,26,289,19
2020-05-16 16:00:00,1174645.93195078,1006,0,26,287,19
2020-05-16 17:00:00,1148783.15215078,1006,0,24,284,19
2020-05-16 18:00:00,1126519.07955078,1006,0,24,282,19
2020-05-16 19:00:00,1133383.30395078,1007,0,22,278,17
2020-05-16 20:00:00,1144423.50455078,1007,0,20,274,15
2020-05-16 21:00:00,1150353.15575078,1008,0,20,270,14
2020-05-16 22:00:00,1157802.79795078,1008,3,18,271,13
2020-05-16 23:00:00,1161999.57955078,1008,5,18,271,12
2020-05-17 00:00:00,1146180.59175078,1009,8,18,271,11
2020-05-17 01:00:00,1127607.63735078,1009,20,18,279,11
2020-05-17 02:00:00,1110403.99815078,1008,31,20,287,12
2020-05-17 03:00:00,1094977.94355078,1008,43,20,295,12
2020-05-17 04:00:00,1086573.93255078,1009,55,20,306,13
2020-05-17 05:00:00,1078264.57655078,1009,66,20,316,13
2020-05-17 06:00:00,1059930.43215078,1009,78,20,327,14
2020-05-17 07:00:00,1050031.31215078,1009,76,20,332,14
2020-05-17 08:00:00,1059671.06535078,1009,74,22,337,15
2020-05-17 09:00:00,1070634.62895078,1010,72,22,343,15
2020-05-17 10:00:00,1078253.42255078,1009,65,24,336,17
2020-05-17 11:00:00,1080383.67375078,1008,58,24,329,18
2020-05-17 12:00:00,1089815.13755078,1008,51,26,322,19
2020-05-17 13:00:00,1100979.45335078,1007,36,24,314,21
2020-05-17 14:00:00,1111805.27495078,1006,20,24,306,23
2020-05-17 15:00:00,1117579.04515078,1006,4,24,297,24
2020-05-17 16:00:00,1109938.68715078,1006,13,24,282,24
2020-05-17 17:00:00,1096930.19275078,1006,22,22,267,24
2020-05-17 18:00:00,1086514.04635078,1007,30,22,251,24
